rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
49,doi:10.3390/app16073376,Robust Vision-Language-Action Models via Object-Centric Learning and Distance-Based Chunk Alignment,2026,Applied Sciences,https://doi.org/10.3390/app16073376,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
50,arxiv:2407.06168v1,TARGO: Benchmarking Target-driven Object Grasping under Occlusions,2024,arXiv,http://arxiv.org/abs/2407.06168v1,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
51,arxiv:2601.21282v1,WorldBench: Disambiguating Physics for Diagnostic Evaluation of World Models,2026,arXiv,http://arxiv.org/abs/2601.21282v1,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
52,doi:10.3390/systems11070348,Failure Mode and Effect Analysis with a Fuzzy Logic Approach,2023,Systems,https://doi.org/10.3390/systems11070348,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
53,arxiv:2605.08434v2,Failing Forward: Adaptive Failure-Informed Learning for Vision-Language-Action Models,2026,arXiv,http://arxiv.org/abs/2605.08434v2,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
54,title:learning deep policies for physics based robotic manipulation in cluttered real world environments,Learning deep policies for physics-based robotic manipulation in cluttered real-world environments,2021,"White Rose eTheses Online (University of Leeds, The University of Sheffield, University of York)",https://openalex.org/W3180913742,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
55,doi:10.1109/lra.2024.3441495,Language-Grounded Dynamic Scene Graphs for Interactive Object Search With Mobile Manipulation,2024,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2024.3441495,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
56,doi:10.5194/se-11-899-2020,"Resolved stress analysis, failure mode, and fault-controlled fluid conduits",2020,Solid Earth,https://doi.org/10.5194/se-11-899-2020,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
57,doi:10.15607/rss.2025.xxi.152,RoboMIND: Benchmark on Multi-embodiment Intelligence Normative Data for Robot Manipulation,2024,arXiv,http://arxiv.org/abs/2412.13877v3,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
58,doi:10.1115/imece2010-40666,Failure-Mode Clustering for Electronics Under Shock and Vibration Using Neural-Net Based Self-Organized Maps,2010,Volume 4: Electronics and Photonics,https://doi.org/10.1115/imece2010-40666,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
59,doi:10.11591/eei.v14i4.9487,Adaptive fuzzy sliding-mode control for robot manipulator with uncertain model and external disturbance,2025,Bulletin of Electrical Engineering and Informatics,https://doi.org/10.11591/eei.v14i4.9487,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
60,doi:10.1177/00368504241286381,Sliding mode control with self-adaptive parameters of a 5-DOF hybrid robot,2024,Science Progress,https://doi.org/10.1177/00368504241286381,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
61,doi:10.1109/cvpr52734.2025.02574,Object-Centric Prompt-Driven Vision-Language-Action Model for Robotic Manipulation,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),https://doi.org/10.1109/cvpr52734.2025.02574,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
62,doi:10.1177/1473095216688042,"Make kin, not cities! Multispecies entanglements and ‘becoming-world’ in planning theory",2018,Planning Theory,https://doi.org/10.1177/1473095216688042,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
63,arxiv:2603.13756v1,Exploration-assisted Bottleneck Transition Toward Robust and Data-efficient Deformable Object Manipulation,2026,arXiv,http://arxiv.org/abs/2603.13756v1,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
64,doi:10.1063/1.5024172,Failure mode maps of a hierarchical sandwich structure made of self-reinforced PET,2018,AIP Conference Proceedings,https://doi.org/10.1063/1.5024172,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
65,doi:10.1109/icra46639.2022.9811817,Semantically Grounded Object Matching for Robust Robotic Scene Rearrangement,2022,2022 International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra46639.2022.9811817,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
66,doi:10.3390/fi12110205,Failure Mode and Effect Analysis for Cyber-Physical Systems,2020,Future Internet,https://doi.org/10.3390/fi12110205,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
67,doi:10.1109/icra40945.2020.9196714,Self-supervised 6D Object Pose Estimation for Robot Manipulation,2020,2020 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra40945.2020.9196714,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
68,arxiv:2511.05397v1,EveryDayVLA: A Vision-Language-Action Model for Affordable Robotic Manipulation,2025,arXiv,http://arxiv.org/abs/2511.05397v1,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
69,doi:10.1038/s41598-020-78503-y,Failure mechanism of TRSS mode in landslides induced by earthquake,2020,Scientific Reports,https://doi.org/10.1038/s41598-020-78503-y,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.1108/02656719610108297,A revised failure mode and effects analysis model,1996,International Journal of Quality & Reliability Management,https://doi.org/10.1108/02656719610108297,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
71,doi:10.3390/electronics14132692,Modified Dual Hierarchical Terminal Sliding Mode Control Design for Two-Wheeled Self-Balancing Robot,2025,Electronics,https://doi.org/10.3390/electronics14132692,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
72,doi:10.4271/2023-36-0013,Big Data and Telemetry Data Methodology for Usage Failure Mode Detection,2024,SAE Technical Paper Series,https://doi.org/10.4271/2023-36-0013,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
73,doi:10.3390/e25050757,Failure Mode and Effects Analysis on the Air System of an Aero Turbofan Engine Using the Gaussian Model and Evidence Theory,2023,Entropy,https://doi.org/10.3390/e25050757,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.3233/jifs-191398,A novel risk assessment model based on failure mode and effect analysis and probabilistic linguistic ELECTRE II method,2020,Journal of Intelligent & Fuzzy Systems,https://doi.org/10.3233/jifs-191398,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
75,arxiv:2406.07706v1,Object-level Scene Deocclusion,2024,arXiv,http://arxiv.org/abs/2406.07706v1,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.1609/aaai.v39i25.34866,Self-Correcting Robot Manipulation via Gaussian-Splatted Foresight,2025,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v39i25.34866,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
77,doi:10.4271/952300,Applications of Structured Failure Mode and Effect Analysis in Organizational Changes Inplementation,1995,SAE Technical Paper Series,https://doi.org/10.4271/952300,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
78,arxiv:2402.19294v1,Degradation Modeling and Prognostic Analysis Under Unknown Failure Modes,2024,arXiv,http://arxiv.org/abs/2402.19294v1,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.11648/j.mcs.20261102.11,Structural Failure Mode Analysis of the Binary Goldbach Conjecture,2026,Mathematics and Computer Science,https://doi.org/10.11648/j.mcs.20261102.11,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
80,doi:10.3390/robotics15010022,Vision-Guided Grasp Planning for Prosthetic Hands with AABB-Based Object Representation,2026,Robotics,https://doi.org/10.3390/robotics15010022,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
81,doi:10.1016/j.patcog.2024.110576,OA-Pose: Occlusion-aware monocular 6-DoF object pose estimation under geometry alignment for robot manipulation,2024,Pattern Recognition,https://doi.org/10.1016/j.patcog.2024.110576,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.15240/tul/001/2025-4-006,Promoting reverse logistics decisions using a new hybrid model based on deep learning and failure mode and effects analysis approaches,2025,E+M Ekonomie a Management,https://doi.org/10.15240/tul/001/2025-4-006,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
83,doi:10.3390/e28030360,Failure Mode and Effect Analysis Using Large-Scale Group Decision Making and Normal Cloud Model,2026,Entropy,https://doi.org/10.3390/e28030360,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
84,arxiv:2409.12514v5,"TinyVLA: Towards Fast, Data-Efficient Vision-Language-Action Models for Robotic Manipulation",2024,arXiv,http://arxiv.org/abs/2409.12514v5,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
85,doi:10.1609/aaai.v35i3.16368,Object-Centric Image Generation from Layouts,2021,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v35i3.16368,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.36306/konjes.1425949,TRAJECTORY TRACKING CONTROL OF A TWO WHEELED SELF-BALANCING ROBOT BY USING SLIDING MODE CONTROL,2024,Konya Journal of Engineering Sciences,https://doi.org/10.36306/konjes.1425949,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
87,arxiv:2506.23919v3,Goal-VLA: Image-Generative VLMs as Object-Centric World Models Empowering Zero-shot Robot Manipulation,2025,arXiv,http://arxiv.org/abs/2506.23919v3,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
88,arxiv:2508.07770v2,AgentWorld: An Interactive Simulation Platform for Scene Construction and Mobile Robotic Manipulation,2025,arXiv,http://arxiv.org/abs/2508.07770v2,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
89,arxiv:2509.12379v1,Geometric Red-Teaming for Robotic Manipulation,2025,arXiv,http://arxiv.org/abs/2509.12379v1,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
90,arxiv:2002.04242v3,An Attention Transfer Model for Human-Assisted Failure Avoidance in Robot Manipulations,2020,arXiv,http://arxiv.org/abs/2002.04242v3,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
91,arxiv:2311.16737v2,Point'n Move: Interactive Scene Object Manipulation on Gaussian Splatting Radiance Fields,2023,arXiv,http://arxiv.org/abs/2311.16737v2,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
92,doi:10.3390/pr12061197,Probabilistic Fuzzy System for Evaluation and Classification in Failure Mode and Effect Analysis,2024,Processes,https://doi.org/10.3390/pr12061197,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
93,doi:10.1016/j.robot.2005.03.011,Vision for robotic object manipulation in domestic settings,2005,Robotics and Autonomous Systems,https://doi.org/10.1016/j.robot.2005.03.011,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
94,arxiv:1909.10159v2,Self-supervised 6D Object Pose Estimation for Robot Manipulation,2019,arXiv,http://arxiv.org/abs/1909.10159v2,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
95,doi:10.1609/aaai.v40i9.37626,Improving Batch Normalization with Test-Time Adaptation for Robust Object Detection in Self-Driving,2026,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v40i9.37626,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
96,doi:10.5753/sibgrapi.est.2025.38266,Self-supervised learning for fully unsupervised re-identification in real-world applications,2025,"Anais Estendidos da XXXVIII Conference on Graphics, Patterns and Images (SIBGRAPI 2025)",https://doi.org/10.5753/sibgrapi.est.2025.38266,Addresses robot scene memory and manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Object permanence under self occlusion keeps action-critical alternatives explicit until a physical observation collapses them.
